basket_id,open_time,symbol,direction,regime,adx,atr,atr_expansion_rate,impulse_score,dist_ema_abs,spread_points,hour,adx_accel,consecutive_same_dir,ema_slope,profit,hit_bsl,hit_tp,mae,max_depth,label_class,y_steamroller
531,2020.07.24 19:55:25,EURUSD,BUY,pullback_trend,27.47,0.00025,-0.358974,3.178,4.7122,3,19,-0.46,4,-0.00002,10.00,0,1,-0.72,2,winner,0
532,2020.07.27 06:03:00,EURUSD,BUY,liquidity_vacuum,24.08,0.00039,0.56,9.4656,5.0624,2,6,-3.39,5,-0.00001,10.02,0,1,-6.43,5,winner,0
533,2020.07.27 14:10:41,EURUSD,BUY,rotation,20.03,0.00083,1.128205,15.2272,1.7806,2,14,-4.05,6,-0.00006,10.06,0,1,-8.02,4,winner,0
534,2020.07.29 10:02:36,EURUSD,BUY,compression,23.07,0.00049,-0.409639,10.3642,1.5369,3,10,3.04,7,-0.00002,10.05,0,1,-6.84,3,winner,0
535,2020.07.29 19:57:44,EURUSD,BUY,expansion,26.76,0.00091,0.857143,20.6481,1.1865,2,19,3.69,8,0.00002,10.02,0,1,-11.76,3,winner,0
536,2020.07.30 15:45:15,EURUSD,BUY,pullback_trend,27.54,0.00080,-0.120879,7.1462,0.745,2,15,0.78,9,-0.00007,10.00,0,1,-0.01,1,winner,0
537,2020.07.31 06:43:33,EURUSD,BUY,liquidity_vacuum,19.91,0.00041,-0.4875,6.5831,3.5325,3,6,-7.63,10,-0.00000,10.00,0,1,-2.35,4,winner,0
538,2020.07.31 08:12:23,EURUSD,BUY,impulse,28.12,0.00066,0.609756,28.4803,1.4508,1,8,8.21,11,-0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
539,2020.07.31 15:13:26,EURUSD,SELL,rotation,19.91,0.00106,0.606061,7.5056,0.9798,1,15,-8.21,1,0.00006,10.04,0,1,-1.54,2,winner,0
540,2020.08.02 23:04:37,EURUSD,SELL,liquidity_vacuum,16.99,0.00030,-0.716981,2.921,5.2839,15,23,-2.92,2,-0.00000,10.02,0,1,-4.83,5,winner,0
541,2020.08.03 02:54:24,EURUSD,SELL,liquidity_vacuum,15.04,0.00061,1.033333,12.7162,2.3315,2,2,-1.95,3,-0.00003,10.07,0,1,-4.37,4,winner,0
542,2020.08.03 14:55:38,EURUSD,SELL,pullback_trend,22.26,0.00077,0.262295,20.2992,2.1448,1,14,7.22,4,0.00004,-25.03,1,0,-25.03,4,steamroller_bsl,1
543,2020.08.04 09:31:35,EURUSD,BUY,rotation,21.27,0.00063,-0.181818,1.3562,0.6249,2,9,-0.99,1,-0.00003,10.00,0,1,-10.34,2,winner,0
544,2020.08.05 09:19:25,EURUSD,BUY,rotation,21.12,0.00063,0.0,1.2356,0.1423,3,9,-0.15,2,-0.00001,10.00,0,1,-0.70,2,winner,0
545,2020.08.05 11:49:26,EURUSD,BUY,pullback_trend,25.41,0.00056,-0.111111,10.8673,2.7491,2,11,4.29,3,-0.00000,10.00,0,1,-1.48,2,winner,0
546,2020.08.05 15:54:36,EURUSD,BUY,pullback_trend,27.61,0.00078,0.392857,11.3301,2.8061,2,15,2.2,4,0.00003,10.04,0,1,-4.69,3,winner,0
547,2020.08.06 07:45:00,EURUSD,BUY,pullback_trend,29.16,0.00091,0.166667,8.6773,0.0426,2,7,1.55,5,-0.00011,-25.04,1,0,-25.04,3,steamroller_bsl,1
548,2020.08.07 18:49:32,EURUSD,SELL,compression,23.54,0.00039,-0.571429,2.6247,3.6987,3,18,-5.62,1,0.00001,10.01,0,1,-6.07,4,winner,0
549,2020.08.10 09:59:35,EURUSD,SELL,pullback_trend,28.85,0.00051,0.307692,15.2753,1.5136,2,9,5.31,2,-0.00001,10.02,0,1,-4.05,3,winner,0
550,2020.08.10 23:35:30,EURUSD,SELL,compression,21.74,0.00020,-0.607843,2.5137,3.2547,5,23,-7.11,3,0.00001,10.04,0,1,-5.51,5,winner,0
551,2020.08.11 08:35:00,EURUSD,SELL,impulse,27.36,0.00059,1.95,33.0166,0.3063,3,8,5.62,4,0.00003,-25.17,1,0,-25.17,5,steamroller_bsl,1
552,2020.08.11 12:57:29,EURUSD,BUY,pullback_trend,28.04,0.00055,-0.067797,2.7716,3.2466,3,12,0.68,1,0.00002,-25.04,1,0,-25.04,5,steamroller_bsl,1
553,2020.08.12 02:02:33,EURUSD,SELL,liquidity_vacuum,20.13,0.00039,-0.290909,1.2197,1.2787,3,2,-7.91,1,-0.00002,-25.22,1,0,-25.22,5,steamroller_bsl,1
554,2020.08.13 09:05:40,EURUSD,BUY,rotation,20.54,0.00061,0.564103,7.3855,0.8979,2,9,0.41,1,-0.00004,10.07,0,1,-9.40,3,winner,0
555,2020.08.14 19:54:30,EURUSD,BUY,pullback_trend,25.46,0.00025,-0.590164,11.6431,2.4123,2,19,4.92,2,-0.00002,10.06,0,1,-0.94,2,winner,0
556,2020.08.18 04:30:36,EURUSD,BUY,liquidity_vacuum,17.61,0.00025,0.0,2.2642,2.6568,3,4,-7.85,3,-0.00001,10.05,0,1,-0.71,2,winner,0
557,2020.08.18 16:40:01,EURUSD,BUY,impulse,26.35,0.00068,1.72,37.511,0.5239,2,16,8.74,4,-0.00008,-25.20,1,0,-25.20,5,steamroller_bsl,1
558,2020.08.20 11:51:56,EURUSD,SELL,rotation,15.28,0.00055,-0.191176,1.461,0.244,2,11,-11.07,1,0.00001,10.00,0,1,-7.42,2,winner,0
559,2020.08.21 13:54:29,EURUSD,SELL,pullback_trend,25.43,0.00061,0.109091,23.7965,4.8224,2,13,10.15,2,-0.00001,10.05,0,1,-21.90,5,winner,0
560,2020.08.26 15:25:00,EURUSD,SELL,pullback_trend,29.07,0.00063,0.032787,10.5512,1.3732,3,15,3.64,3,0.00010,10.14,0,1,-6.91,5,winner,0
561,2020.08.27 13:46:12,EURUSD,SELL,grind,23.91,0.00054,-0.142857,2.9682,1.0729,1,13,-5.16,4,0.00003,-25.01,1,0,-25.01,5,steamroller_bsl,1
562,2020.08.27 16:37:39,EURUSD,SELL,rotation,18.40,0.00104,0.925926,11.8741,0.4593,3,16,-5.51,5,0.00003,-25.06,1,0,-25.06,5,steamroller_bsl,1
563,2020.08.28 19:22:33,EURUSD,SELL,grind,26.30,0.00033,-0.682692,19.2332,0.5327,5,19,7.9,6,0.00000,-25.00,1,0,-25.00,5,steamroller_bsl,1
564,2020.08.31 17:48:24,EURUSD,BUY,rotation,20.99,0.00047,0.424242,5.4336,1.5648,3,17,-5.31,1,-0.00003,10.07,0,1,-3.43,3,winner,0
565,2020.09.01 06:23:32,EURUSD,BUY,liquidity_vacuum,20.80,0.00026,-0.446809,3.4574,7.0295,4,6,-0.19,2,0.00004,10.10,0,1,-9.60,5,winner,0
566,2020.09.01 14:34:38,EURUSD,BUY,impulse,23.67,0.00078,2.0,27.489,0.1959,2,14,2.87,3,0.00006,-25.11,1,0,-25.11,5,steamroller_bsl,1
567,2020.09.01 21:01:22,EURUSD,SELL,pullback_trend,27.63,0.00035,-0.551282,10.3441,6.4966,5,21,3.96,1,0.00003,10.03,0,1,-4.47,5,winner,0
568,2020.09.02 05:03:36,EURUSD,SELL,liquidity_vacuum,25.78,0.00022,-0.371429,2.1136,3.2542,4,5,-1.85,2,0.00000,10.02,0,1,-2.38,5,winner,0
569,2020.09.02 11:02:25,EURUSD,SELL,rotation,16.90,0.00048,1.181818,14.3415,2.8932,3,11,-8.88,3,0.00003,10.00,0,1,-0.42,1,winner,0
570,2020.09.08 15:12:40,EURUSD,SELL,impulse,26.26,0.00097,1.020833,31.2814,0.2124,1,15,9.36,4,0.00000,10.13,0,1,-23.46,5,winner,0
571,2020.09.10 22:30:30,EURUSD,SELL,liquidity_vacuum,27.18,0.00030,-0.690722,5.8915,5.806,13,22,0.92,5,0.00001,-25.05,1,0,-25.05,5,steamroller_bsl,1
572,2020.09.14 12:56:36,EURUSD,BUY,pullback_trend,29.61,0.00039,0.3,8.8807,1.6828,2,12,2.43,1,-0.00000,10.07,0,1,-7.01,5,winner,0
573,2020.09.16 11:40:22,EURUSD,BUY,pullback_trend,28.50,0.00041,0.051282,2.4046,2.3671,2,11,-1.11,2,-0.00003,-25.08,1,0,-25.08,5,steamroller_bsl,1
574,2020.09.16 19:01:20,EURUSD,SELL,pullback_trend,24.09,0.00040,-0.02439,1.0345,2.138,1,19,-4.41,1,-0.00003,10.00,0,1,-6.35,5,winner,0
575,2020.09.16 19:18:36,EURUSD,SELL,rotation,17.99,0.00097,1.425,15.5189,0.6757,4,19,-6.1,2,-0.00002,10.07,0,1,-9.77,4,winner,0
576,2020.09.21 12:48:27,EURUSD,SELL,pullback_trend,25.60,0.00052,-0.463918,18.3782,4.6326,1,12,7.61,3,0.00003,10.02,0,1,-0.40,1,winner,0
577,2020.09.22 18:25:25,EURUSD,SELL,pullback_trend,28.25,0.00046,-0.115385,8.1376,2.9504,3,18,2.65,4,0.00004,10.00,0,1,-0.60,1,winner,0
578,2020.09.25 17:47:36,EURUSD,SELL,rotation,20.37,0.00038,-0.173913,3.1413,2.1652,3,17,-7.88,5,0.00003,-25.08,1,0,-25.08,4,steamroller_bsl,1
579,2020.09.29 11:34:35,EURUSD,BUY,pullback_trend,28.26,0.00038,0.0,16.772,1.5681,1,11,7.89,1,0.00002,10.00,0,1,-0.38,1,winner,0
580,2020.10.05 18:01:30,EURUSD,BUY,false_breakout,16.32,0.00025,-0.342105,2.462,5.0481,2,18,-11.94,2,0.00000,10.00,0,1,-3.45,5,winner,0
581,2020.10.06 06:00:06,EURUSD,BUY,liquidity_vacuum,29.16,0.00018,-0.28,27.5757,0.3827,4,6,12.84,3,-0.00003,10.05,0,1,-23.88,5,winner,0
582,2020.10.09 13:05:00,EURUSD,BUY,pullback_trend,22.35,0.00036,1.0,12.5543,2.2172,2,13,-6.81,4,-0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
583,2020.10.15 11:27:24,EURUSD,SELL,pullback_trend,22.98,0.00037,0.027778,3.4902,4.2097,1,11,0.63,1,0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
584,2020.10.20 12:42:24,EURUSD,BUY,false_breakout,20.10,0.00032,-0.135135,1.8118,4.4474,1,12,-2.88,1,-0.00001,10.01,0,1,-0.43,2,winner,0
585,2020.10.21 08:25:18,EURUSD,BUY,pullback_trend,28.34,0.00047,0.46875,22.7252,1.4309,1,8,8.24,2,-0.00003,10.01,0,1,-17.72,5,winner,0
586,2020.10.23 14:15:28,EURUSD,BUY,rotation,20.40,0.00035,-0.255319,2.2753,3.1011,1,14,-7.94,3,-0.00003,10.10,0,1,-6.65,5,winner,0
587,2020.10.25 22:05:00,EURUSD,BUY,rotation,20.05,0.00023,-0.342857,2.6963,1.9852,6,22,-0.35,4,-0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
588,2020.10.26 10:36:02,EURUSD,SELL,pullback_trend,28.14,0.00036,0.565217,23.3293,2.7884,1,10,8.09,1,0.00002,10.04,0,1,-5.38,3,winner,0
589,2020.10.28 00:29:34,EURUSD,SELL,liquidity_vacuum,16.32,0.00025,-0.305556,2.6839,6.3356,1,0,-11.82,2,0.00001,10.02,0,1,-1.45,4,winner,0
590,2020.10.28 13:29:13,EURUSD,SELL,impulse,24.00,0.00047,0.88,26.629,3.476,1,13,7.68,3,-0.00000,10.07,0,1,-9.43,5,winner,0
591,2020.10.29 13:33:38,EURUSD,SELL,expansion,23.80,0.00086,0.829787,10.8069,1.236,2,13,-0.2,4,0.00002,10.01,0,1,-5.70,1,winner,0
592,2020.11.04 04:27:39,EURUSD,SELL,liquidity_vacuum,22.94,0.00095,0.104651,4.6463,2.7993,2,4,-0.86,5,-0.00002,10.02,0,1,-4.44,3,winner,0
593,2020.11.04 07:57:30,EURUSD,SELL,pullback_trend,29.33,0.00086,-0.094737,16.5594,1.5176,1,7,6.39,6,0.00002,-25.09,1,0,-25.09,5,steamroller_bsl,1
594,2020.11.04 13:38:17,EURUSD,BUY,pullback_trend,25.03,0.00106,0.232558,3.3932,1.4704,1,13,-4.3,1,0.00004,10.03,0,1,-5.42,3,winner,0
595,2020.11.04 20:59:25,EURUSD,BUY,compression,16.39,0.00042,-0.603774,1.3468,0.987,1,20,-8.64,2,0.00003,10.00,0,1,-0.58,1,winner,0
596,2020.11.05 15:11:26,EURUSD,BUY,rotation,16.02,0.00067,0.595238,8.7949,2.9701,2,15,-0.37,3,-0.00003,10.02,0,1,-9.48,5,winner,0
597,2020.11.05 20:38:33,EURUSD,BUY,grind,22.08,0.00068,0.014925,14.3921,0.4914,1,20,6.06,4,-0.00003,10.00,0,1,-3.62,2,winner,0
598,2020.11.06 12:39:24,EURUSD,BUY,pullback_trend,26.75,0.00048,-0.294118,13.1046,3.4585,1,12,4.67,5,0.00001,10.02,0,1,-3.14,4,winner,0
599,2020.11.06 17:59:15,EURUSD,BUY,rotation,18.46,0.00042,-0.125,3.3758,1.5033,1,17,-8.29,6,0.00001,-25.05,1,0,-25.05,5,steamroller_bsl,1
600,2020.11.09 19:25:27,EURUSD,SELL,pullback_trend,28.25,0.00042,0.0,21.5363,5.0253,1,19,9.79,1,0.00003,10.00,0,1,-5.96,4,winner,0
601,2020.11.10 11:40:28,EURUSD,SELL,pullback_trend,27.96,0.00065,0.547619,7.0261,2.1996,1,11,-0.29,2,0.00003,10.02,0,1,-10.08,5,winner,0
602,2020.11.11 13:24:38,EURUSD,SELL,pullback_trend,28.85,0.00054,-0.169231,4.1038,3.2952,1,13,0.89,3,0.00003,-25.06,1,0,-25.06,5,steamroller_bsl,1
603,2020.11.13 11:23:31,EURUSD,BUY,rotation,19.64,0.00037,-0.314815,1.0951,1.5802,1,11,-9.21,1,0.00001,10.01,0,1,-2.71,4,winner,0
604,2020.11.15 22:06:05,EURUSD,BUY,liquidity_vacuum,15.02,0.00022,-0.405405,1.3133,0.0532,28,22,-4.62,2,0.00004,10.02,0,1,-3.11,1,winner,0
605,2020.11.26 07:55:15,EURUSD,BUY,impulse,28.92,0.00029,0.318182,33.4171,1.3412,1,7,13.9,3,-0.00002,10.00,0,1,-19.80,5,winner,0
606,2020.11.27 18:12:39,EURUSD,BUY,rotation,20.24,0.00027,-0.068966,2.9678,3.871,1,18,-8.68,4,-0.00002,10.03,0,1,-2.75,2,winner,0
607,2020.12.01 19:01:35,EURUSD,BUY,pullback_trend,28.86,0.00028,0.037037,22.6122,10.0072,1,19,8.62,5,-0.00002,10.00,0,1,-0.28,1,winner,0
608,2020.12.03 14:36:30,EURUSD,BUY,expansion,23.98,0.00065,1.321429,16.9699,2.2223,1,14,-4.88,6,-0.00004,10.02,0,1,-2.37,3,winner,0
609,2020.12.04 11:35:40,EURUSD,BUY,grind,24.68,0.00048,-0.261538,5.5701,0.6804,1,11,0.7,7,0.00001,-25.04,1,0,-25.04,5,steamroller_bsl,1
610,2020.12.07 10:21:41,EURUSD,SELL,pullback_trend,23.43,0.00053,0.104167,2.5141,2.6899,1,10,-1.25,1,0.00004,-25.07,1,0,-25.07,5,steamroller_bsl,1
611,2020.12.07 15:56:37,EURUSD,BUY,rotation,16.86,0.00051,-0.037736,1.3333,2.1333,1,15,-6.57,1,0.00001,10.08,0,1,-14.77,5,winner,0
612,2020.12.09 07:24:37,EURUSD,BUY,pullback_trend,24.85,0.00035,-0.313725,17.7755,2.382,1,7,7.99,2,-0.00001,-25.02,1,0,-25.02,4,steamroller_bsl,1
613,2020.12.09 19:44:34,EURUSD,SELL,false_breakout,21.00,0.00033,-0.057143,1.8788,4.7153,1,19,-3.85,1,0.00001,-25.02,1,0,-25.02,5,steamroller_bsl,1
614,2020.12.10 14:10:28,EURUSD,BUY,impulse,22.23,0.00101,2.060606,24.6295,0.2538,1,14,1.23,1,-0.00009,10.00,0,1,-0.60,1,winner,0
615,2020.12.16 11:00:36,EURUSD,BUY,compression,17.01,0.00042,-0.584158,2.5252,3.7007,1,11,-5.22,2,-0.00003,-25.01,1,0,-25.01,5,steamroller_bsl,1
616,2020.12.16 20:01:00,EURUSD,SELL,impulse,26.99,0.00122,1.904762,40.1355,0.5115,1,20,9.98,1,0.00002,-25.09,1,0,-25.09,4,steamroller_bsl,1
617,2020.12.17 15:53:38,EURUSD,BUY,compression,15.48,0.00054,-0.557377,0.9906,1.1623,1,15,-11.51,1,0.00004,-25.00,1,0,-25.00,5,steamroller_bsl,1
618,2020.12.21 05:57:25,EURUSD,SELL,liquidity_vacuum,25.05,0.00024,-0.555556,21.7885,6.1939,1,5,9.57,1,-0.00002,10.00,0,1,-2.90,5,winner,0
619,2020.12.21 08:15:00,EURUSD,SELL,impulse,29.31,0.00064,1.666667,27.3799,0.7728,2,8,4.26,2,0.00008,10.08,0,1,-11.82,5,winner,0
620,2020.12.21 12:29:26,EURUSD,SELL,grind,26.63,0.00076,0.1875,4.5122,0.9487,2,12,-2.68,3,-0.00001,-25.00,1,0,-25.00,5,steamroller_bsl,1
621,2020.12.21 20:33:59,EURUSD,BUY,false_breakout,21.85,0.00034,-0.552632,1.7657,4.6628,1,20,-4.78,1,-0.00002,-25.03,1,0,-25.03,5,steamroller_bsl,1
622,2020.12.22 22:33:25,EURUSD,SELL,liquidity_vacuum,21.78,0.00020,-0.411765,2.044,5.3759,9,22,-0.07,1,0.00000,-25.12,1,0,-25.12,5,steamroller_bsl,1
623,2020.12.23 17:31:28,EURUSD,BUY,grind,22.55,0.00039,0.95,11.5926,0.2106,1,17,0.77,1,0.00000,10.02,0,1,-5.22,3,winner,0
624,2020.12.28 13:01:36,EURUSD,SELL,pullback_trend,28.02,0.00042,0.076923,12.7833,1.0963,1,13,5.47,1,0.00003,-25.02,1,0,-25.02,5,steamroller_bsl,1
625,2020.12.30 03:47:29,EURUSD,BUY,liquidity_vacuum,17.88,0.00021,-0.5,2.4463,6.5851,1,3,-10.14,1,-0.00000,10.04,0,1,-12.81,5,winner,0
626,2020.12.30 14:22:23,EURUSD,BUY,impulse,25.04,0.00072,2.428571,39.7698,0.6562,1,14,7.16,2,0.00000,10.00,0,1,-13.43,5,winner,0
627,2021.01.04 12:00:42,EURUSD,BUY,pullback_trend,26.34,0.00039,-0.458333,5.096,3.5839,1,12,1.3,3,-0.00001,10.01,0,1,-20.29,5,winner,0
628,2021.01.05 20:40:32,EURUSD,BUY,pullback_trend,22.40,0.00028,-0.282051,2.7957,2.3827,1,20,-3.94,4,-0.00003,10.04,0,1,-0.94,3,winner,0
629,2021.01.06 01:18:41,EURUSD,BUY,liquidity_vacuum,27.40,0.00067,1.392857,26.9602,0.1267,1,1,5.0,5,0.00002,10.04,0,1,-3.55,3,winner,0
630,2021.01.06 08:56:38,EURUSD,BUY,rotation,19.71,0.00063,-0.059701,3.7131,2.0525,1,8,-7.69,6,-0.00000,10.02,0,1,-22.18,5,winner,0
631,2021.01.07 00:40:27,EURUSD,BUY,liquidity_vacuum,18.97,0.00031,-0.507937,4.5276,2.9106,1,0,-0.74,7,-0.00003,-25.02,1,0,-25.02,5,steamroller_bsl,1
632,2021.01.07 12:18:26,EURUSD,SELL,impulse,29.55,0.00043,0.387097,27.1709,5.3597,1,12,10.58,1,-0.00000,10.01,0,1,-4.79,5,winner,0
633,2021.01.07 15:37:39,EURUSD,SELL,expansion,27.90,0.00090,1.093023,12.845,1.2592,1,15,-1.65,2,-0.00006,10.03,0,1,-3.29,4,winner,0
634,2021.01.08 02:28:33,EURUSD,SELL,liquidity_vacuum,17.57,0.00046,-0.488889,2.4205,1.2822,1,2,-10.33,3,0.00000,10.04,0,1,-2.26,3,winner,0
635,2021.01.08 09:58:27,EURUSD,SELL,grind,21.67,0.00065,0.413043,15.0631,1.7305,1,9,4.1,4,0.00003,10.14,0,1,-12.53,5,winner,0
636,2021.01.08 20:07:37,EURUSD,SELL,pullback_trend,25.45,0.00049,-0.246154,10.8849,2.8997,1,20,3.78,5,0.00002,10.03,0,1,-2.63,3,winner,0
637,2021.01.11 05:31:27,EURUSD,SELL,liquidity_vacuum,17.33,0.00028,-0.428571,4.185,4.3399,1,5,-8.12,6,0.00001,10.03,0,1,-9.57,5,winner,0
638,2021.01.11 12:38:38,EURUSD,SELL,rotation,17.81,0.00040,0.428571,9.3457,1.5998,1,12,0.48,7,-0.00001,10.19,0,1,-10.53,5,winner,0
639,2021.01.13 12:45:31,EURUSD,SELL,rotation,19.98,0.00040,0.0,9.342,3.2078,1,12,2.17,8,0.00001,10.03,0,1,-0.63,2,winner,0
640,2021.01.14 15:42:25,EURUSD,SELL,pullback_trend,25.21,0.00055,0.375,19.4401,1.7203,1,15,5.23,9,0.00004,10.04,0,1,-18.66,5,winner,0
641,2021.01.15 09:03:27,EURUSD,SELL,pullback_trend,27.87,0.00062,0.127273,12.1185,0.903,1,9,2.66,10,0.00001,10.01,0,1,-1.27,2,winner,0
642,2021.01.17 22:05:15,EURUSD,SELL,liquidity_vacuum,15.06,0.00021,-0.66129,6.8946,4.7784,28,22,-12.81,11,-0.00001,10.06,0,1,-1.49,5,winner,0
643,2021.01.18 11:04:30,EURUSD,SELL,impulse,20.71,0.00045,1.142857,29.1408,0.4491,1,11,5.65,12,0.00002,-25.07,1,0,-25.07,5,steamroller_bsl,1
644,2021.01.20 08:25:00,EURUSD,BUY,pullback_trend,28.63,0.00038,-0.155556,17.1669,0.1078,1,8,7.92,1,-0.00006,-25.02,1,0,-25.02,4,steamroller_bsl,1
645,2021.01.20 15:18:05,EURUSD,SELL,rotation,19.69,0.00064,0.684211,8.1852,1.7724,1,15,-8.94,1,-0.00002,-25.02,1,0,-25.02,5,steamroller_bsl,1
646,2021.01.21 14:01:41,EURUSD,BUY,grind,26.99,0.00084,0.3125,18.3779,0.6116,1,14,7.3,1,-0.00002,10.03,0,1,-21.92,5,winner,0
647,2021.01.29 13:00:29,EURUSD,BUY,rotation,20.53,0.00058,-0.309524,1.5713,1.885,1,13,-6.46,2,-0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
648,2021.02.02 12:57:40,EURUSD,SELL,pullback_trend,28.04,0.00033,-0.431034,16.7492,4.9167,1,12,7.51,1,-0.00003,10.04,0,1,-2.68,4,winner,0
649,2021.02.02 19:29:00,EURUSD,SELL,rotation,18.22,0.00021,-0.363636,2.3012,4.0049,1,19,-9.82,2,0.00000,10.08,0,1,-11.07,5,winner,0
650,2021.02.03 13:26:15,EURUSD,SELL,grind,22.13,0.00049,1.333333,22.9209,1.0701,1,13,3.91,3,0.00000,10.02,0,1,-3.18,5,winner,0
651,2021.02.03 16:36:31,EURUSD,SELL,pullback_trend,29.23,0.00045,-0.081633,16.4882,0.3526,1,16,7.1,4,0.00002,10.00,0,1,-1.92,2,winner,0
652,2021.02.04 19:47:52,EURUSD,SELL,pullback_trend,26.41,0.00027,-0.4,3.5546,3.8185,1,19,-2.82,5,0.00001,-25.00,1,0,-25.00,3,steamroller_bsl,1
653,2021.02.08 00:31:30,EURUSD,BUY,liquidity_vacuum,25.66,0.00027,0.0,1.4275,2.1101,1,0,-0.75,1,-0.00003,10.05,0,1,-9.05,5,winner,0
654,2021.02.08 15:58:39,EURUSD,BUY,expansion,25.55,0.00053,0.962963,11.0574,1.311,1,15,-0.11,2,-0.00004,10.01,0,1,-2.47,3,winner,0
655,2021.02.09 04:56:38,EURUSD,BUY,liquidity_vacuum,23.30,0.00015,-0.716981,3.6688,7.075,1,4,-2.25,3,0.00000,10.08,0,1,-2.72,5,winner,0
656,2021.02.09 11:10:16,EURUSD,BUY,impulse,29.87,0.00035,1.333333,29.755,3.9267,1,11,6.57,4,-0.00003,10.00,0,1,-2.92,4,winner,0
657,2021.02.09 22:17:59,EURUSD,BUY,compression,17.19,0.00018,-0.485714,3.8876,3.9505,1,22,-12.68,5,0.00001,10.07,0,1,-2.18,5,winner,0
658,2021.02.10 08:12:27,EURUSD,BUY,impulse,29.83,0.00033,0.833333,37.0188,0.4218,1,8,12.64,6,-0.00002,10.04,0,1,-3.12,4,winner,0
659,2021.02.11 14:25:05,EURUSD,BUY,pullback_trend,28.51,0.00039,0.181818,5.7107,0.7699,1,14,-1.32,7,-0.00004,10.04,0,1,-14.61,5,winner,0
660,2021.02.15 08:43:42,EURUSD,BUY,grind,25.17,0.00036,-0.076923,4.5685,0.2741,1,8,-3.34,8,0.00001,10.00,0,1,-22.25,5,winner,0
661,2021.02.19 12:23:34,EURUSD,BUY,pullback_trend,24.53,0.00026,-0.277778,6.1066,5.2262,1,12,-0.64,9,-0.00002,10.00,0,1,-18.50,5,winner,0
662,2021.02.22 14:34:39,EURUSD,BUY,rotation,17.90,0.00058,1.230769,18.1831,1.1015,1,14,-6.63,10,0.00004,10.00,0,1,-4.76,2,winner,0
663,2021.02.25 12:59:39,EURUSD,BUY,rotation,15.55,0.00043,-0.258621,6.8116,4.0465,1,12,-2.35,11,0.00001,10.05,0,1,-3.55,4,winner,0
664,2021.02.25 15:36:02,EURUSD,BUY,impulse,29.04,0.00081,0.883721,42.6218,0.4183,1,15,13.49,12,-0.00006,-25.15,1,0,-25.15,5,steamroller_bsl,1
665,2021.02.26 06:18:39,EURUSD,SELL,liquidity_vacuum,17.44,0.00036,-0.555556,1.5587,1.8347,1,6,-11.6,1,0.00000,10.00,0,1,-0.12,1,winner,0
666,2021.03.01 11:10:00,EURUSD,SELL,impulse,29.76,0.00045,0.25,29.4599,2.4795,1,11,12.32,2,0.00007,10.02,0,1,-3.82,4,winner,0
667,2021.03.01 15:56:41,EURUSD,SELL,rotation,20.89,0.00071,0.577778,7.8255,0.191,1,15,-8.87,3,0.00002,10.05,0,1,-1.57,2,winner,0
668,2021.03.02 08:43:25,EURUSD,SELL,pullback_trend,29.75,0.00052,-0.267606,20.0988,1.5151,1,8,8.86,4,0.00002,-25.00,1,0,-25.00,5,steamroller_bsl,1
669,2021.03.03 08:05:00,EURUSD,BUY,pullback_trend,28.15,0.00055,0.057692,1.8307,0.2151,1,8,-1.6,1,-0.00005,-25.22,1,0,-25.22,5,steamroller_bsl,1
670,2021.03.04 15:56:28,EURUSD,SELL,rotation,18.00,0.00059,0.072727,1.3433,0.0643,1,15,-10.15,1,-0.00004,10.06,0,1,-3.02,3,winner,0
671,2021.03.04 22:12:59,EURUSD,SELL,liquidity_vacuum,24.04,0.00028,-0.525424,15.3295,7.3981,13,22,6.04,2,-0.00000,10.00,0,1,-0.42,1,winner,0
672,2021.03.08 13:25:00,EURUSD,SELL,pullback_trend,27.83,0.00043,0.535714,15.43,2.3714,1,13,3.79,3,0.00004,10.03,0,1,-4.32,5,winner,0
673,2021.03.08 18:06:44,EURUSD,SELL,pullback_trend,28.93,0.00031,-0.27907,5.0711,2.6843,1,18,1.1,4,0.00002,-25.09,1,0,-25.09,5,steamroller_bsl,1
674,2021.03.10 22:43:02,EURUSD,BUY,liquidity_vacuum,22.64,0.00018,-0.419355,1.7517,4.207,9,22,-6.29,1,0.00000,10.02,0,1,-2.63,5,winner,0
675,2021.03.11 12:00:40,EURUSD,BUY,pullback_trend,21.59,0.00030,0.666667,8.7258,3.8367,1,12,-1.05,2,0.00001,10.05,0,1,-13.55,5,winner,0
676,2021.03.11 23:44:05,EURUSD,BUY,pullback_trend,24.64,0.00017,-0.433333,8.5629,3.0516,1,23,3.05,3,-0.00001,-25.03,1,0,-25.03,5,steamroller_bsl,1
677,2021.03.12 11:39:36,EURUSD,SELL,false_breakout,20.09,0.00036,1.117647,13.0845,4.432,1,11,-4.55,1,0.00002,10.01,0,1,-18.79,5,winner,0
678,2021.03.16 17:04:19,EURUSD,SELL,false_breakout,16.81,0.00033,-0.083333,2.5816,4.3263,1,17,-3.28,2,-0.00003,-25.04,1,0,-25.04,5,steamroller_bsl,1
