basket_id,open_time,symbol,direction,warn_depth,max_depth,ema_sep_atr,ema_slope,atr,adx,dist_ema_trend_atr,spread_points,hour,dow,roll_wr,roll_pf,roll_n,ema_slope_accel,adx_accel,atr_expansion_rate,consecutive_same_dir,dist_ema_abs,impulse_score,is_sell,profit,hit_bsl,mae,mfe,bars_alive,label_class,y_steamroller,y_mid_steamroller
1499,2025.01.20 12:28:02,EURUSD,BUY,2,3,2.9572,-0.00002,0.00032,17.65,1.9081,4,12,1,0.6000,0.6022,50,0.0,1.52,-0.6,2,1.9081,4.517,0.0,10.05,0,-1.56,10.05,13,winner,0,0
1499,2025.01.20 12:28:02,EURUSD,BUY,3,3,2.9572,-0.00002,0.00032,17.65,1.9081,4,12,1,0.6000,0.6022,50,0.0,1.52,-0.6,2,1.9081,4.517,0.0,10.05,0,-1.56,10.05,13,winner,0,0
1500,2025.01.20 15:41:37,EURUSD,BUY,2,4,3.8306,-0.00004,0.00135,18.52,3.0519,4,15,1,0.6000,0.6021,50,-2e-05,0.87,3.21875,3,3.0519,36.3905,0.0,10.13,0,-8.23,10.13,23,winner,0,0
1500,2025.01.20 15:41:37,EURUSD,BUY,3,4,3.8306,-0.00004,0.00135,18.52,3.0519,4,15,1,0.6000,0.6021,50,-2e-05,0.87,3.21875,3,3.0519,36.3905,0.0,10.13,0,-8.23,10.13,23,winner,0,0
1500,2025.01.20 15:41:37,EURUSD,BUY,4,4,3.8306,-0.00004,0.00135,18.52,3.0519,4,15,1,0.6000,0.6021,50,-2e-05,0.87,3.21875,3,3.0519,36.3905,0.0,10.13,0,-8.23,10.13,23,winner,0,0
1501,2025.01.20 22:01:59,EURUSD,BUY,2,5,7.4861,-0.00000,0.00027,21.15,3.5423,15,22,1,0.6000,0.6013,50,4e-05,2.63,-0.8,4,3.5423,8.5456,0.0,-25.10,1,-25.10,3.00,140,steamroller_bsl,1,1
1501,2025.01.20 22:01:59,EURUSD,BUY,3,5,7.4861,-0.00000,0.00027,21.15,3.5423,15,22,1,0.6000,0.6013,50,4e-05,2.63,-0.8,4,3.5423,8.5456,0.0,-25.10,1,-25.10,3.00,140,steamroller_bsl,1,1
1501,2025.01.20 22:01:59,EURUSD,BUY,4,5,7.4861,-0.00000,0.00027,21.15,3.5423,15,22,1,0.6000,0.6013,50,4e-05,2.63,-0.8,4,3.5423,8.5456,0.0,-25.10,1,-25.10,3.00,140,steamroller_bsl,1,1
1501,2025.01.20 22:01:59,EURUSD,BUY,5,5,7.4861,-0.00000,0.00027,21.15,3.5423,15,22,1,0.6000,0.6013,50,4e-05,2.63,-0.8,4,3.5423,8.5456,0.0,-25.10,1,-25.10,3.00,140,steamroller_bsl,1,1
1502,2025.01.21 11:51:03,EURUSD,SELL,2,5,-3.7602,0.00003,0.00039,17.71,-2.7722,4,11,2,0.6000,0.6013,50,3e-05,-3.44,0.444444,1,2.7722,5.9375,1.0,-25.00,1,-25.00,0.92,55,steamroller_bsl,1,1
1502,2025.01.21 11:51:03,EURUSD,SELL,3,5,-3.7602,0.00003,0.00039,17.71,-2.7722,4,11,2,0.6000,0.6013,50,3e-05,-3.44,0.444444,1,2.7722,5.9375,1.0,-25.00,1,-25.00,0.92,55,steamroller_bsl,1,1
1502,2025.01.21 11:51:03,EURUSD,SELL,4,5,-3.7602,0.00003,0.00039,17.71,-2.7722,4,11,2,0.6000,0.6013,50,3e-05,-3.44,0.444444,1,2.7722,5.9375,1.0,-25.00,1,-25.00,0.92,55,steamroller_bsl,1,1
1502,2025.01.21 11:51:03,EURUSD,SELL,5,5,-3.7602,0.00003,0.00039,17.71,-2.7722,4,11,2,0.6000,0.6013,50,3e-05,-3.44,0.444444,1,2.7722,5.9375,1.0,-25.00,1,-25.00,0.92,55,steamroller_bsl,1,1
1503,2025.01.21 19:24:04,EURUSD,BUY,2,5,7.5352,-0.00001,0.00032,23.66,6.2154,4,19,2,0.6000,0.6013,50,-4e-05,5.95,-0.179487,1,6.2154,14.3538,0.0,10.13,0,-11.37,10.13,172,winner,0,0
1503,2025.01.21 19:24:04,EURUSD,BUY,3,5,7.5352,-0.00001,0.00032,23.66,6.2154,4,19,2,0.6000,0.6013,50,-4e-05,5.95,-0.179487,1,6.2154,14.3538,0.0,10.13,0,-11.37,10.13,172,winner,0,0
1503,2025.01.21 19:24:04,EURUSD,BUY,4,5,7.5352,-0.00001,0.00032,23.66,6.2154,4,19,2,0.6000,0.6013,50,-4e-05,5.95,-0.179487,1,6.2154,14.3538,0.0,10.13,0,-11.37,10.13,172,winner,0,0
1503,2025.01.21 19:24:04,EURUSD,BUY,5,5,7.5352,-0.00001,0.00032,23.66,6.2154,4,19,2,0.6000,0.6013,50,-4e-05,5.95,-0.179487,1,6.2154,14.3538,0.0,10.13,0,-11.37,10.13,172,winner,0,0
1504,2025.01.22 13:27:04,EURUSD,BUY,2,5,1.9790,-0.00000,0.00040,24.21,0.9628,4,13,3,0.6200,0.6543,50,1e-05,0.55,0.25,2,0.9628,4.9407,0.0,-25.05,1,-25.05,1.69,321,steamroller_bsl,1,1
1504,2025.01.22 13:27:04,EURUSD,BUY,3,5,1.9790,-0.00000,0.00040,24.21,0.9628,4,13,3,0.6200,0.6543,50,1e-05,0.55,0.25,2,0.9628,4.9407,0.0,-25.05,1,-25.05,1.69,321,steamroller_bsl,1,1
1504,2025.01.22 13:27:04,EURUSD,BUY,4,5,1.9790,-0.00000,0.00040,24.21,0.9628,4,13,3,0.6200,0.6543,50,1e-05,0.55,0.25,2,0.9628,4.9407,0.0,-25.05,1,-25.05,1.69,321,steamroller_bsl,1,1
1504,2025.01.22 13:27:04,EURUSD,BUY,5,5,1.9790,-0.00000,0.00040,24.21,0.9628,4,13,3,0.6200,0.6543,50,1e-05,0.55,0.25,2,0.9628,4.9407,0.0,-25.05,1,-25.05,1.69,321,steamroller_bsl,1,1
1505,2025.01.23 16:25:00,EURUSD,SELL,2,5,-0.3643,0.00011,0.00082,28.84,0.8149,4,16,4,0.6200,0.6544,50,0.00011,4.63,1.05,1,0.8149,21.5637,1.0,-25.01,1,-25.01,1.42,271,steamroller_bsl,1,1
1505,2025.01.23 16:25:00,EURUSD,SELL,3,5,-0.3643,0.00011,0.00082,28.84,0.8149,4,16,4,0.6200,0.6544,50,0.00011,4.63,1.05,1,0.8149,21.5637,1.0,-25.01,1,-25.01,1.42,271,steamroller_bsl,1,1
1505,2025.01.23 16:25:00,EURUSD,SELL,4,5,-0.3643,0.00011,0.00082,28.84,0.8149,4,16,4,0.6200,0.6544,50,0.00011,4.63,1.05,1,0.8149,21.5637,1.0,-25.01,1,-25.01,1.42,271,steamroller_bsl,1,1
1505,2025.01.23 16:25:00,EURUSD,SELL,5,5,-0.3643,0.00011,0.00082,28.84,0.8149,4,16,4,0.6200,0.6544,50,0.00011,4.63,1.05,1,0.8149,21.5637,1.0,-25.01,1,-25.01,1.42,271,steamroller_bsl,1,1
1506,2025.01.24 18:02:38,EURUSD,BUY,2,5,5.4543,-0.00002,0.00034,17.39,4.1486,4,18,5,0.6000,0.6018,50,-0.00013,-11.45,-0.585366,1,4.1486,2.8372,0.0,10.00,0,-23.00,10.00,226,winner,0,0
1506,2025.01.24 18:02:38,EURUSD,BUY,3,5,5.4543,-0.00002,0.00034,17.39,4.1486,4,18,5,0.6000,0.6018,50,-0.00013,-11.45,-0.585366,1,4.1486,2.8372,0.0,10.00,0,-23.00,10.00,226,winner,0,0
1506,2025.01.24 18:02:38,EURUSD,BUY,4,5,5.4543,-0.00002,0.00034,17.39,4.1486,4,18,5,0.6000,0.6018,50,-0.00013,-11.45,-0.585366,1,4.1486,2.8372,0.0,10.00,0,-23.00,10.00,226,winner,0,0
1506,2025.01.24 18:02:38,EURUSD,BUY,5,5,5.4543,-0.00002,0.00034,17.39,4.1486,4,18,5,0.6000,0.6018,50,-0.00013,-11.45,-0.585366,1,4.1486,2.8372,0.0,10.00,0,-23.00,10.00,226,winner,0,0
1507,2025.01.27 13:24:35,EURUSD,BUY,2,4,3.5610,0.00001,0.00062,22.49,2.6381,5,13,1,0.6000,0.6017,50,3e-05,5.1,0.823529,2,2.6381,20.3948,0.0,-25.04,1,-25.04,1.72,121,steamroller_bsl,1,1
1507,2025.01.27 13:24:35,EURUSD,BUY,3,4,3.5610,0.00001,0.00062,22.49,2.6381,5,13,1,0.6000,0.6017,50,3e-05,5.1,0.823529,2,2.6381,20.3948,0.0,-25.04,1,-25.04,1.72,121,steamroller_bsl,1,1
1507,2025.01.27 13:24:35,EURUSD,BUY,4,4,3.5610,0.00001,0.00062,22.49,2.6381,5,13,1,0.6000,0.6017,50,3e-05,5.1,0.823529,2,2.6381,20.3948,0.0,-25.04,1,-25.04,1.72,121,steamroller_bsl,1,1
1509,2025.02.03 05:01:35,EURUSD,SELL,2,5,-6.8694,0.00002,0.00048,26.22,-5.9792,4,5,1,0.6000,0.6187,50,-2e-05,2.64,0.090909,2,5.9792,8.8839,1.0,10.09,0,-6.51,10.09,36,winner,0,0
1509,2025.02.03 05:01:35,EURUSD,SELL,3,5,-6.8694,0.00002,0.00048,26.22,-5.9792,4,5,1,0.6000,0.6187,50,-2e-05,2.64,0.090909,2,5.9792,8.8839,1.0,10.09,0,-6.51,10.09,36,winner,0,0
1509,2025.02.03 05:01:35,EURUSD,SELL,4,5,-6.8694,0.00002,0.00048,26.22,-5.9792,4,5,1,0.6000,0.6187,50,-2e-05,2.64,0.090909,2,5.9792,8.8839,1.0,10.09,0,-6.51,10.09,36,winner,0,0
1509,2025.02.03 05:01:35,EURUSD,SELL,5,5,-6.8694,0.00002,0.00048,26.22,-5.9792,4,5,1,0.6000,0.6187,50,-2e-05,2.64,0.090909,2,5.9792,8.8839,1.0,10.09,0,-6.51,10.09,36,winner,0,0
1510,2025.02.03 08:55:22,EURUSD,SELL,2,5,-0.9785,0.00005,0.00083,29.70,-0.2102,4,8,1,0.6000,0.6188,50,3e-05,3.48,0.729167,3,0.2102,16.1042,1.0,-25.05,1,-25.05,6.75,289,steamroller_bsl,1,1
1510,2025.02.03 08:55:22,EURUSD,SELL,3,5,-0.9785,0.00005,0.00083,29.70,-0.2102,4,8,1,0.6000,0.6188,50,3e-05,3.48,0.729167,3,0.2102,16.1042,1.0,-25.05,1,-25.05,6.75,289,steamroller_bsl,1,1
